Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2018-02-09,5.738038063049316,5.906411145142489,5.378050999790604,5.890587734889984,1674604000
2018-02-12,5.637903213500977,5.8221001489184845,5.5637302231040735,5.8191329652176,1093172000
2018-02-13,5.7516350746154785,5.79786975269274,5.569168857942581,5.60155793772168,625524000
2018-02-14,5.968963146209717,5.997890830054303,5.700209014444962,5.711335010417466,744988000
2018-02-15,6.094562530517578,6.140797211441129,5.971435258371617,6.052283937171471,698900000
2018-02-16,6.028796672821045,6.181098753707593,6.0196484844418965,6.0673667629979695,637656000
2018-02-20,6.158350944519043,6.227331822695804,6.047585223362366,6.051294202325834,686240000
2018-02-21,5.971187114715576,6.229804585103552,5.967478607173479,6.222881786182141,892292000
2018-02-22,5.990731716156006,6.0768259579304695,5.92517151634906,6.0050809137428764,534364000
2018-02-23,6.084249496459961,6.084249496459961,5.999887009990587,6.050603500930625,415300000
2018-02-26,6.10032844543457,6.134963948161843,6.037984068652144,6.130510879507384,469312000
2018-02-27,6.087464332580566,6.157972596517644,6.064456258526492,6.073609658319369,455436000
2018-02-28,5.9870219230651855,6.137934133510764,5.9753940172765265,6.098350556488304,523116000
2018-03-01,5.744819164276123,6.038727410775939,5.643633459552477,5.984794638354639,1040120000
2018-03-02,5.851941108703613,5.858373686192887,5.4885141648867615,5.637200041437353,913428000
2018-03-05,5.829924583435059,5.869508161734817,5.678269639270585,5.801721177724949,620776000
2018-03-06,5.9909796714782715,6.010276935553364,5.872228946876003,5.915276072747489,636808000
2018-03-07,5.983062267303467,6.035263259080624,5.8868246368314425,5.888061416939446,581208000
2018-03-08,5.966734886169434,6.010524269478625,5.92245050762224,6.010524269478625,411912000
2018-03-09,6.069406032562256,6.0822702482262665,5.998155491729328,6.0142359972460975,505524000
2018-03-12,6.179002285003662,6.259158958478823,6.102556424450275,6.110720779126332,605060000
2018-03-13,6.1282854080200195,6.296268575594882,6.086970057618369,6.221801757076048,619772000
2018-03-14,6.153766632080078,6.198545527047686,6.091422251052265,6.171331646266917,505496000
2018-03-15,6.1686110496521,6.249757234129788,6.126553443635143,6.167374269419286,401952000
2018-03-16,6.196814060211182,6.215863588956476,6.147334360305954,6.1849388944840555,399456000
2018-03-19,5.962281703948975,6.168858454378961,5.8633227674593575,6.139913266275061,713772000
2018-03-20,6.174548149108887,6.213389462854483,5.965249653983795,5.965249653983795,554696000
2018-03-21,6.149313926696777,6.234418652706064,6.1188837552522,6.168115722088311,438688000
2018-03-22,5.983310699462891,6.132491607710421,5.945953892913916,6.085980927827309,551196000
2018-03-23,5.763620853424072,5.999390496030157,5.752487944968875,5.996916463943072,735620000
2018-03-26,6.048376083374023,6.049612863661747,5.836109006743211,5.888062272549538,611424000
2018-03-27,5.579309940338135,6.184939172815241,5.439035659573214,6.1292746258852215,1409000000
2018-03-28,5.4761433601379395,5.675050676624581,5.3685255868173085,5.544919830429429,945904000
2018-03-29,5.729481220245361,5.826213396697007,5.460065055319863,5.544427540297025,916628000
2018-04-02,5.468722820281982,5.805183644866762,5.380896801823669,5.6589717885392865,922092000
2018-04-03,5.575105667114258,5.698804484617345,5.476146707486496,5.635718295315129,667432000
2018-04-04,5.597123622894287,5.60751427713712,5.29430872023311,5.3192958371323265,789168000
2018-04-05,5.476888179779053,5.668621225060564,5.405390382981901,5.655509276858671,701240000
2018-04-06,5.300492763519287,5.482330128984007,5.271299842626596,5.374217322637903,662988000
2018-04-09,5.329190731048584,5.491483558307645,5.309151212339888,5.363578975501228,499524000
2018-04-10,5.638438701629639,5.66540485462208,5.5023697406912255,5.559518808097522,761676000
2018-04-11,5.597123622894287,5.664910609054787,5.564467146167242,5.623595253792048,460244000
2018-04-12,5.8039469718933105,5.821759722140713,5.645859934147018,5.690144312149567,593920000
2018-04-13,5.727252960205078,5.8759388403131565,5.679010515374662,5.8675272257982405,503036000
2018-04-16,5.727005958557129,5.760404684619031,5.63274736312954,5.733933059796038,350792000
2018-04-17,5.876682281494141,5.897958583710081,5.7235433016243675,5.7792078537524585,447224000
2018-04-18,5.847736358642578,5.918986887807232,5.758673551091837,5.8262127956981935,391364000
2018-04-19,5.666393756866455,5.76683720390125,5.610976942984315,5.7334384754461745,471996000
2018-04-20,5.658229351043701,5.742096820984179,5.627057396121047,5.6577343558769755,386200000
2018-04-23,5.538736820220947,5.7272535500600315,5.512760189078961,5.6760425446477445,427508000
2018-04-24,5.472433090209961,5.660454781234746,5.407120163130764,5.564464899105802,414596000
2018-04-25,5.360115051269531,5.481834781197824,5.202770299242397,5.442745736856673,588492000
2018-04-26,5.571887969970703,5.58005232391341,5.45585854242903,5.52191374336937,375824000
2018-04-27,5.599348545074463,5.697565684684957,5.5570436815071105,5.677773899774184,400848000
2018-04-30,5.563971996307373,5.665404975084939,5.5446752023563235,5.615678004376533,327844000
2018-05-01,5.619388103485107,5.622109397250276,5.4971733707150605,5.555806940921153,253788000
2018-05-02,5.598854064941406,5.660455718725476,5.5726297019989435,5.61592455623797,268248000
2018-05-03,5.764115810394287,5.790340174991743,5.585494738378764,5.6307686324193025,443144000
2018-05-04,5.9142866134643555,5.917502902821362,5.718100512661951,5.735418267855929,400660000
2018-05-07,6.152282238006592,6.209431294381922,6.009038940531842,6.018935068961988,687616000
2018-05-08,6.194835662841797,6.197556956961618,6.103545611809531,6.152530321586638,506616000
2018-05-09,6.327934741973877,6.330161512598483,6.187660461332376,6.214874344668311,596760000
2018-05-10,6.435552597045898,6.4447059968584774,6.363064824130704,6.380877572327685,994080000
2018-05-11,6.297008991241455,6.427140331122151,6.198297809015146,6.253714613072021,1214456000
2018-05-14,6.317543983459473,6.394979824459197,6.293794123229269,6.335109470874174,523140000
2018-05-15,6.075094699859619,6.25668480407542,5.974651251946578,6.253963038192697,963528000
2018-05-16,6.086227893829346,6.148324551221689,5.9996386454619755,6.036500926829437,553828000
2018-05-17,6.1282854080200195,6.22204901875555,6.07187860144694,6.08795957620981,519784000
2018-05-18,6.0844950675964355,6.2435715990652385,6.079547003544543,6.180238172319781,483716000
2018-05-21,6.0424394607543945,6.185682800771856,5.9496653525984176,6.1819719874451415,640624000
2018-05-22,6.004339218139648,6.081032333749572,5.943726605047766,6.055797958693602,518264000
2018-05-23,6.127865791320801,6.129103808392076,5.947401431006694,5.948144146816425,442956000
2018-05-24,6.131579399108887,6.173910898565552,6.0709297782865175,6.1241531847352455,437372000
2018-05-25,6.170940399169922,6.187278732787186,6.108557928357771,6.144204987083967,292112000
2018-05-29,6.153860569000244,6.221937366032337,6.107073706620509,6.152870438306831,352684000
2018-05-30,6.262781143188477,6.271445374432317,6.162770889879471,6.187526038646952,390996000
2018-05-31,6.242977619171143,6.31749048600782,6.22020320155133,6.230847694457186,493868000
2018-06-01,6.377397060394287,6.383586201882856,6.279119650590062,6.287783882075815,421968000
2018-06-04,6.556377410888672,6.578409114599225,6.379378704406597,6.41156007278276,642024000
2018-06-05,6.561820983886719,6.599448765009119,6.514786257483718,6.559592836781405,391712000
2018-06-06,6.563802719116211,6.567020997158624,6.455375645597475,6.471713978212151,371356000
2018-06-07,6.508103847503662,6.571971742542208,6.417747485949788,6.560089233659413,369448000
2018-06-08,6.492757797241211,6.535336250651293,6.416512066787621,6.435325966724169,360456000
2018-06-11,6.451662540435791,6.5217191085308945,6.438789900427321,6.480130797195161,265372000
2018-06-12,6.500183582305908,6.51231350895597,6.427898851643736,6.4781518770735795,319160000
2018-06-13,6.495726585388184,6.576675534754701,6.486567052317168,6.50166784033084,338208000
2018-06-14,6.607372760772705,6.6640618682623085,6.525928499974208,6.540781875258711,430016000
2018-06-15,6.566525936126709,6.621482190765573,6.519243782857745,6.550187602914215,432260000
2018-06-18,6.562317848205566,6.579893726061983,6.495231670535371,6.5224619104842585,356268000
2018-06-19,6.440523147583008,6.526423224508421,6.313034756733457,6.459089156799753,594932000
2018-06-20,6.493497848510742,6.546473360856398,6.4432448403691645,6.481615340567653,369780000
2018-06-21,6.364771842956543,6.543750771972708,6.357097742462427,6.525432179905383,359516000
2018-06-22,6.212282180786133,6.398935734897283,6.196934447651503,6.385567790873052,434160000
2018-06-25,5.919429302215576,6.1095480502049915,5.830806248608939,6.105834942804354,665816000
2018-06-26,5.990477085113525,6.081080888213602,5.938986512724815,6.0328085946405166,478884000
2018-06-27,5.835261344909668,6.100387756784404,5.829814919613369,6.034044300177764,453892000
2018-06-28,5.9625020027160645,5.97438451091355,5.817684701327583,5.8253588015315785,338012000
2018-06-29,5.86447286605835,6.040233536043568,5.863234848852696,6.027608782403309,392300000
2018-07-02,5.996665000915527,6.000378108225789,5.774364420313867,5.794911162139062,357572000
2018-07-03,5.862988471984863,6.037264213200171,5.854571653291494,6.031322957191045,222732000
2018-07-05,6.00879430770874,6.013744959558363,5.879325200496337,5.9181905324656245,306216000
2018-07-06,6.122668266296387,6.131085083979674,5.962998033564039,5.984287492361402,296352000
2018-07-09,6.170197010040283,6.206587252875487,6.091476214199907,6.196932891374385,303880000
2018-07-10,6.2692179679870605,6.291249668881382,6.142224412929585,6.182575179666857,360016000
2018-07-11,6.12761926651001,6.211043781383894,6.116974301245094,6.176386852998671,367508000
2018-07-12,6.219212532043457,6.267237401223784,6.163018732336853,6.172920981397433,345508000
2018-07-13,6.17193078994751,6.237779428524736,6.129847172966779,6.237779428524736,246988000
2018-07-16,6.144205570220947,6.197181570254733,6.131828229583095,6.144205570220947,197036000
2018-07-17,6.280111312866211,6.295212104090594,6.069445784763158,6.0949436563065,362136000
2018-07-18,6.230849742889404,6.286548732352303,6.17985446497679,6.27268595669316,277640000
2018-07-19,6.239016532897949,6.272683801836292,6.196933391055463,6.212033706997306,235752000
2018-07-20,6.21079683303833,6.275407456734712,6.199904452371621,6.236542116675809,222352000
2018-07-23,6.174158096313477,6.186040605492268,6.022409397971963,6.18430775924391,301584000
2018-07-24,6.156829833984375,6.3088259518268925,6.139253484204503,6.22218316442713,354620000
2018-07-25,6.235054969787598,6.247680193531104,6.1083088476135465,6.166235955947754,319112000
2018-07-26,6.308578014373779,6.345463087776456,6.198170680896715,6.215004314672777,325124000
2018-07-27,6.238770008087158,6.352148225852302,6.184803876424072,6.345216839415326,295420000
2018-07-30,6.04345178604126,6.258820978795881,6.008546972348735,6.252879723865979,340340000
2018-07-31,6.061522960662842,6.136283240293311,5.994189367730245,6.033054703235489,283988000
2018-08-01,6.101378917694092,6.148166244975472,6.037511012313753,6.092962572024045,283556000
2018-08-02,6.204113006591797,6.208073528988515,5.97116790322593,6.030084687282021,269668000
2018-08-03,6.240747928619385,6.26451294301289,6.211784848513052,6.228618006904191,214288000
2018-08-06,6.2885260581970215,6.291991750493862,6.181584426085842,6.22812385754775,207508000
2018-08-07,6.360812664031982,6.37937914810995,6.310560110743287,6.337295526743153,258132000
2018-08-08,6.3972015380859375,6.442256017164348,6.327144965378662,6.362049780522828,262100000
2018-08-09,6.348681449890137,6.417747887869633,6.341007348762948,6.415024911114542,204280000
2018-08-10,6.307340145111084,6.339769393836749,6.255602173613988,6.266741966648329,256396000
2018-08-13,6.340264797210693,6.461069685328649,6.3142721018313415,6.316004948189965,375208000
2018-08-14,6.471714496612549,6.48582515491678,6.3625446984803915,6.44572179995376,466220000
2018-08-15,6.413541316986084,6.526424238144626,6.334820028071573,6.492509548357004,591136000
2018-08-16,6.372941970825195,6.485825352028727,6.312787172635112,6.48334978958143,801260000
2018-08-17,6.06053352355957,6.262287383030578,6.033550222652588,6.261544667059298,1143188000
2018-08-20,6.135293006896973,6.267979929615968,5.909526740020794,6.019934547350398,854388000
2018-08-21,6.270949840545654,6.275405662946687,6.131826382829824,6.151630405185076,673988000
2018-08-22,6.506124019622803,6.511075144373563,6.234808899161518,6.238274592054001,749856000
2018-08-23,6.605640888214111,6.67099423817345,6.453644724980718,6.467507499558111,720684000
2018-08-24,6.738821506500244,6.753426993603575,6.6096002702973085,6.614056093586163,531512000
2018-08-27,6.829919815063477,6.904184792315083,6.737088357416364,6.768527005772358,505776000
2018-08-28,6.79229211807251,6.846753542823091,6.672229946779874,6.8239786535974325,475384000
2018-08-29,6.897806167602539,6.9228224066728545,6.763807979588557,6.78461350842841,420108000
2018-08-30,6.8809638023376465,6.977809199485982,6.844058552115298,6.866597876583203,346608000
2018-08-31,6.952051162719727,6.9649308466473885,6.850995035772361,6.860902702989136,306592000
2018-09-04,7.026851177215576,7.06449907805735,6.9104384689570955,6.938922298818097,391720000
2018-09-05,6.8960723876953125,7.044684060845709,6.815079160469039,7.009265054856305,393156000
2018-09-06,6.754891395568848,6.882201964893648,6.7219493062462226,6.879725048583329,322796000
2018-09-07,6.733591556549072,6.859168346448484,6.617921960631094,6.662753064539445,295420000
2018-09-10,6.804676055908203,6.834398578025163,6.712289396086691,6.756129820944542,220140000
2018-09-11,6.756873607635498,6.846040237909605,6.737553848253378,6.758359379569885,243112000
2018-09-12,6.642937660217285,6.736563021414469,6.487390806329898,6.716995712563337,419092000
2018-09-13,6.720712184906006,6.8113650690765395,6.691485229050827,6.70882317363889,305536000
2018-09-14,6.846782684326172,6.912914882643333,6.774210881799551,6.811116130221441,386936000
2018-09-17,6.784860610961914,6.87031255938202,6.765541327576842,6.821270756454428,205528000
2018-09-18,6.712785720825195,6.891615041101095,6.706098565499135,6.788825597887477,299520000
2018-09-19,6.736563682556152,6.754397198920956,6.6441770067028925,6.694209494560344,224860000
2018-09-20,6.5953826904296875,6.656808616428726,6.541387041874739,6.614454428757377,430584000
2018-09-21,6.5252861976623535,6.652844783453233,6.492096559960824,6.607270564769188,435128000
2018-09-24,6.58101749420166,6.584485083373795,6.40714199082235,6.494327292474702,293912000
2018-09-25,6.648138999938965,6.67315524125078,6.561448816248533,6.647148327870699,280388000
2018-09-26,6.611234664916992,6.693466599481335,6.595382964781571,6.653093754459193,268548000
2018-09-27,6.623123645782471,6.667707201790778,6.591667795601727,6.646406095987588,214428000
2018-09-28,6.960472583770752,6.9827643640927946,6.727152485146795,6.7551412217461975,709396000
2018-10-01,7.1670427322387695,7.233917597229229,6.9996068387467245,7.038245891091043,622060000
2018-10-02,7.095707893371582,7.251254275391931,7.073416118129481,7.1395483216912465,383964000
2018-10-03,7.101900577545166,7.173481720092355,6.997872441337604,7.166050970211979,320552000
2018-10-04,6.91762113571167,7.090010345926746,6.8405906008794695,7.06573722855656,391220000
2018-10-05,6.684051990509033,6.955020342364196,6.626588772393224,6.8928513149364985,426636000
2018-10-08,6.5827484130859375,6.716251010315533,6.44181506840924,6.600829473359507,408612000
2018-10-09,6.577053070068359,6.656807599988099,6.509187076728588,6.562191572602329,273500000
2018-10-10,6.085395812988281,6.516864856474209,6.083166446818843,6.471042618237604,684940000
2018-10-11,5.82383918762207,6.131712795312063,5.802290538927808,5.998209720929564,725436000
2018-10-12,6.106449604034424,6.180755676857309,5.935794178537706,6.080938263373666,608236000
2018-10-15,5.830032825469971,6.093075413362717,5.829042153324059,6.093075413362717,449760000
2018-10-16,6.088864326477051,6.100010214171558,5.893440203161957,5.942729564448399,408712000
2018-10-17,6.0202555656433105,6.189177685404752,5.97121375134293,6.151033737110992,329668000
2018-10-18,5.932823181152344,6.127999796740168,5.872387919108122,6.08960876493458,524020000
2018-10-19,5.676220893859863,6.007624650561843,5.639811204967364,5.9880578088004635,613608000
2018-10-22,5.72699499130249,5.828546202223096,5.624205558385853,5.7284812356365284,368844000
2018-10-23,5.475347518920898,5.5528731771032565,5.367603757363954,5.4597428948735285,626436000
2018-10-24,4.939105987548828,5.483519745276379,4.925235633520547,5.436954850346148,884288000
2018-10-25,5.147905349731445,5.195213366690619,4.797181922032398,4.84151792274725,951720000
2018-10-26,4.911365509033203,5.073599526702132,4.783311805778513,4.91186060888678,664784000
2018-10-29,4.59754753112793,5.056014268683854,4.359521179092843,5.052546679853374,758016000
2018-10-30,5.028024673461914,5.037932338377751,4.597546742730939,4.620581638479142,807192000
2018-10-31,5.221962928771973,5.265555803364496,5.053040834990605,5.192735979115608,745772000
2018-11-01,5.402279376983643,5.4116914711377735,5.131806035548854,5.25837349812614,566528000
2018-11-02,5.323267459869385,5.4986291867736385,5.206607191866129,5.392867257324554,452960000
2018-11-05,5.245245933532715,5.333422364114536,5.084497693276712,5.3101394439240455,379332000
2018-11-06,5.227658271789551,5.321531146086456,5.190505012806607,5.237317911258859,299012000
2018-11-07,5.2952775955200195,5.384939784115748,5.230631645083484,5.2942869235766015,483812000
2018-11-08,5.102085113525391,5.236826005646613,5.048584553205165,5.236082883255876,511352000
2018-11-09,5.094156265258789,5.1845615709378,4.979477844821136,5.013163051158923,413240000
2018-11-12,4.69464111328125,5.0248066354635155,4.672844432807969,5.002762405019104,617116000
2018-11-13,4.936630725860596,5.057996836712886,4.786285202814889,4.792477732159079,644712000
2018-11-14,4.884119510650635,5.124127176761936,4.7761286982288205,5.109761250952143,526580000
2018-11-15,5.012916564941406,5.08499327491161,4.842260658551557,4.878175238577216,840708000
2018-11-16,4.072701454162598,4.227009645480988,4.002853625614714,4.045208290617297,1963520000
2018-11-19,3.5840163230895996,4.008054473131095,3.582282528727253,4.0073118233388305,1697820000
2018-11-20,3.692502498626709,3.820803746237107,3.301901800762086,3.3204782015703618,1692032000
2018-11-21,3.584263563156128,3.8465630063264507,3.5570181917872543,3.8297204002323246,1025496000
2018-11-23,3.591447114944458,3.7051349018777193,3.536708577111234,3.549588260861614,411968000
2018-11-26,3.7908341884613037,3.8012369547872256,3.630085937854715,3.7125654186589845,814832000
2018-11-27,3.8076765537261963,3.888917571048646,3.7289124528602753,3.7648267966329203,738060000
2018-11-28,3.9647088050842285,3.9699101871099405,3.792814703508622,3.9253266426475895,804524000
2018-11-29,3.9014856815338135,4.004130148962869,3.8712378269800616,3.9669401793605874,549172000
2018-11-30,4.051982402801514,4.062643375154676,3.8608252194748838,3.911155800473519,729564000
2018-12-03,4.215865135192871,4.330906561634638,4.14892291361091,4.279336299636333,890804000
2018-12-04,3.8952877521514893,4.176196582923808,3.880163587183828,4.171237793797083,812112000
2018-12-06,3.924544095993042,3.9295026488612685,3.739089584338821,3.7547093450786555,692308000
2018-12-07,3.6597509384155273,3.9389245124255527,3.6104122571159425,3.9287591352848987,681676000
2018-12-10,3.765123128890991,3.7899166065931706,3.6111561478173737,3.6148752404071387,629472000
2018-12-11,3.674131393432617,3.865040314702178,3.5950404431525422,3.856858500412795,671912000
2018-12-12,3.691735029220581,3.7879332454867103,3.5905780225700243,3.6798341214564663,654136000
2018-12-13,3.6914865970611572,3.802808970126776,3.6555363164432113,3.7385941548409525,471384000
2018-12-14,3.6309900283813477,3.7336344953005796,3.607436254977926,3.649832810656026,471820000
2018-12-17,3.559833288192749,3.673138974747846,3.501816730576885,3.600990387903989,662868000
2018-12-18,3.643139600753784,3.7271891030610056,3.5764453901314455,3.6037180251288485,564372000
2018-12-19,3.4341306686401367,3.6629736257104013,3.3825603981512797,3.609419792338099,745364000
2018-12-20,3.3495852947235107,3.515700939801007,3.28983321255295,3.425701001956677,749588000
2018-12-21,3.2124781608581543,3.4090897172238206,3.1849574941900696,3.3761144294532026,863740000
2018-12-24,3.150743007659912,3.222643805493138,3.0867759898649516,3.1361149086002666,463840000
2018-12-26,3.299999713897705,3.300991377437411,3.085784783743427,3.196859139427538,695100000
2018-12-27,3.2521474361419678,3.282147496661996,3.103635101360143,3.2476847149274546,637044000
2018-12-28,3.3136351108551025,3.40636248630722,3.230825314185455,3.272726044169784,628728000
2018-12-31,3.3099162578582764,3.389502794196484,3.2791723310839056,3.357023574871529,465140000
2019-01-02,3.377354145050049,3.433387141998996,3.2243790837825164,3.2390071817040265,508752000
2019-01-03,3.173304557800293,3.35107308894559,3.165866610229452,3.3171061385596943,705552000
2019-01-04,3.3766109943389893,3.4147926383298968,3.215701894397472,3.2464455895710524,585620000
2019-01-07,3.555370330810547,3.592312504479372,3.382560366760508,3.4338828391926977,709160000
2019-01-08,3.4668586254119873,3.639172794552733,3.3942139598390235,3.636941197186312,786016000
2019-01-09,3.5350406169891357,3.582395974416625,3.4676025381289186,3.5181809199379885,617260000
2019-01-10,3.6007425785064697,3.6094202238187583,3.455205461973821,3.5157014179979367,523156000
2019-01-11,3.6899986267089844,3.712808536893921,3.550659770993849,3.578428233941729,874764000
2019-01-14,3.7299158573150635,3.7552051625470253,3.6141307754347096,3.6376845517021295,730168000
2019-01-15,3.7157840728759766,3.802064931597008,3.697436882293088,3.7626433580066796,617012000
2019-01-16,3.69024658203125,3.776031605595157,3.684792197403687,3.7430565544351118,470104000
2019-01-17,3.7616512775421143,3.8015686783789326,3.6299984068593476,3.6572712738730604,493436000
2019-01-18,3.890825033187866,3.9168582048030602,3.7599160187519485,3.811486293880787,651336000
2019-01-22,3.6885111331939697,3.8722301238220407,3.658263273690258,3.8605772521624764,661552000
2019-01-23,3.7014036178588867,3.832560666001168,3.6701640957404,3.7438004161672387,591020000
2019-01-24,3.9133875370025635,3.9309906264719285,3.7812388120318072,3.785949567881503,708972000
2019-01-25,3.9706592559814453,3.9887584102100524,3.7512380447692264,3.853882517924982,1154572000
2019-01-28,3.4217348098754883,3.5117347722763084,3.2479333728937108,3.385536492220776,2511528000
2019-01-29,3.2628090381622314,3.4239661632678837,3.248180938977569,3.3756189075121297,1153932000
2019-01-30,3.406362533569336,3.4207425973968695,3.259337689062975,3.338924462891033,974228000
2019-01-31,3.5640485286712646,3.599751010651744,3.381321194805929,3.403139443918474,842852000
2019-02-01,3.588345527648926,3.6394199681743107,3.5350399630359073,3.582643109291416,625048000
2019-02-04,3.698676347732544,3.7358663217906254,3.582147399796821,3.604213444766,528592000
2019-02-05,3.7177679538726807,3.7544621040613166,3.6768588791645067,3.7105778024245355,542424000
2019-02-06,3.7933871746063232,3.857850019138333,3.745535991089595,3.7509903757782372,702464000
2019-02-07,3.6550397872924805,3.7492546545207106,3.612147395453414,3.747023293949026,637120000
2019-02-08,3.673635244369507,3.6842962162740016,3.5734699182729486,3.587849982332469,461604000
2019-02-11,3.6309900283813477,3.68379975658052,3.5826427844008446,3.629502297193732,495180000
2019-02-12,3.7480149269104004,3.7636349236820656,3.6550397577399782,3.6694200572156017,591060000
2019-02-13,3.790412425994873,3.8635529248856213,3.763883419126661,3.777519855463347,605372000
2019-02-14,3.8313212394714355,3.8595857736749397,3.7462798392413776,3.7894205063014916,827264000
2019-02-15,3.9009904861450195,4.062890991905326,3.8781805745021547,4.04008131671056,1516748000
2019-02-19,3.8836348056793213,3.9642134771859894,3.8712383052457624,3.8903291239877618,551892000
2019-02-20,3.930989980697632,3.998180012588728,3.9017340234478843,3.912890826050541,540988000
2019-02-21,3.862065315246582,3.968180873174508,3.8474372150064493,3.9436356653102904,448548000
2019-02-22,3.9468586444854736,3.9657016689406897,3.9002471515262602,3.9138835881369767,401740000
2019-02-25,3.9344615936279297,4.09784983030733,3.925783711981515,4.0304119953672135,656020000
2019-02-26,3.8950393199920654,3.985783118282435,3.8615682061521,3.929750130986999,488464000
2019-02-27,3.8531394004821777,3.9071888363174554,3.796114501695703,3.8806600682997003,500256000
2019-02-28,3.828568458557129,3.8692716349376517,3.8062316180109406,3.8469345576996776,324944000
2019-03-01,3.882922887802124,3.9251148638207933,3.820130911509508,3.8784553294602224,357188000
2019-03-04,3.8911120891571045,3.9442245386727643,3.834524767780042,3.921391120404415,409992000
2019-03-05,3.884659767150879,3.9228807599762363,3.8211231655279687,3.8754765984634987,362924000
2019-03-06,3.77371883392334,3.8841630126720745,3.770988830756522,3.875724713478367,403524000
2019-03-07,3.7044742107391357,3.75982056736387,3.658311023061156,3.7501410556860124,450104000
2019-03-08,3.73872447013855,3.7493966672995755,3.5937817412401434,3.6151261355621953,422416000
2019-03-11,3.9993233680725098,4.022156554060257,3.7151464414169393,3.7623025516746305,859728000
2019-03-12,4.033572673797607,4.079983667330178,3.950925355386317,4.027119509674067,579576000
2019-03-13,4.184967517852783,4.214253860464672,4.063602880413668,4.071048729231151,768900000
2019-03-14,4.10902214050293,4.206064345918791,4.101328237837896,4.194151175767542,519384000
2019-03-15,4.214503288269043,4.257191599823181,4.148732793105118,4.152207428619799,661484000
2019-03-18,4.193159103393555,4.299880597637805,4.166106176932569,4.246023271110318,486992000
2019-03-19,4.360935211181641,4.405361320517953,4.27084272733063,4.287719328046137,854972000
2019-03-20,4.3284220695495605,4.443333567074416,4.293675241273707,4.389972822984952,719148000
2019-03-21,4.565194606781006,4.591502900893459,4.3465401375833475,4.351504038115299,824312000
2019-03-22,4.405361652374268,4.5865397926344755,4.391463107190875,4.537894884492602,747644000
2019-03-25,4.3130340576171875,4.428938234997656,4.246767460094683,4.364657481505633,525212000
2019-03-26,4.389724254608154,4.510840376517785,4.33338498763759,4.454749635898403,703508000
2019-03-27,4.380541801452637,4.461699633153231,4.31104908850221,4.415288631311454,474372000
2019-03-28,4.399155616760254,4.464925632462409,4.346042930186937,4.4066009930987375,480264000
2019-03-29,4.456487655639648,4.4808105784246814,4.41553666049816,4.465918877115412,456896000
2019-04-01,4.523995399475098,4.554274434246291,4.476591239836674,4.548317848493185,483824000
2019-04-02,4.541863918304443,4.586290014274835,4.505132197961692,4.548069029398765,440920000
2019-04-03,4.681346893310547,4.740416168098817,4.586538579416241,4.591502479492614,783504000
